,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
36,1387,2019,1,1,CARL,64,RICH,97,Jack Riewoldt,RICH,6,2,8,9,2,50.0,7,2,1,2,0,0,0,0,0,1,4,2,3,0,1,1,1,2,25,98,32,3.1,2,71,5,0.0,1.0,9.604988000945973e-19,2.8987357337936994e-18,9.329233496939465e-25
37,1387,2019,1,1,CARL,64,RICH,97,Daniel Rioli,RICH,10,7,17,6,10,76.5,0,4,0,0,0,2,1,1,0,1,0,2,2,0,4,0,2,2,0,88,67,10.3,1,317,9,0.0,0.9999459912288043,5.306175021138708e-05,7.807585101684435e-07,1.662624739433506e-07
38,1387,2019,1,1,CARL,64,RICH,97,Bachar Houli,RICH,16,8,24,4,14,91.7,2,7,0,0,0,1,0,1,8,1,0,4,2,0,3,0,0,1,0,83,102,15.9,0,486,5,0.0,0.9584056082368503,0.024222792599036244,0.016798502407712395,0.0005730967564011423
39,1387,2019,1,1,CARL,64,RICH,97,Dan Butler,RICH,8,5,13,6,8,53.8,4,1,0,1,0,0,0,0,0,1,3,7,1,0,6,1,0,0,50,82,63,9.7,4,300,4,0.0,0.9973640948072277,0.0008987010114263847,0.0016832173266517702,5.39868546943634e-05
40,1387,2019,1,1,CARL,64,RICH,97,Alex Rance,RICH,3,3,6,4,2,83.3,5,2,0,0,0,0,0,0,2,1,2,2,7,0,0,0,0,0,0,68,24,4.6,0,45,0,0.0,0.999999574579981,4.246476314723439e-07,5.567454865709482e-23,7.723875901817685e-10
41,1387,2019,1,1,CARL,64,RICH,97,Jayden Short,RICH,18,2,20,3,10,70.0,5,5,1,0,0,1,0,1,9,0,1,3,3,0,2,0,1,0,0,89,83,1.9,0,694,4,0.0,0.9926372951456786,0.0028393433533099558,0.004521141438302548,2.2200627089636062e-06
42,1387,2019,1,1,CARL,64,RICH,97,Toby Nankervis,RICH,13,4,17,12,7,41.2,3,2,0,0,34,3,0,3,0,2,0,2,0,0,2,3,0,0,100,83,115,14.4,0,321,8,0.0,0.47241558811166995,0.45754999328565704,0.02149869616035827,0.04853572244231485
43,1387,2019,1,1,CARL,64,RICH,97,Jack Higgins,RICH,9,8,17,6,11,64.7,2,6,0,3,0,0,0,0,1,0,0,1,2,0,4,3,0,2,100,82,83,17.7,0,252,9,0.0,0.971155509248927,0.021132875825960688,0.007390281478072611,0.000321333447039646
44,1388,2019,1,2,COLL,65,GEEL,72,Brayden Maynard,COLL,8,8,16,5,11,87.5,2,3,0,0,0,0,0,0,4,0,2,0,1,1,1,0,0,0,0,87,43,6.7,0,189,0,0.0,0.9999374249217924,6.257507208069863e-05,2.4429918090321573e-12,3.683912433361622e-12
45,1388,2019,1,2,COLL,65,GEEL,72,Dayne Beams,COLL,14,9,23,10,13,69.6,4,4,1,0,0,5,1,4,1,0,0,3,1,0,5,1,0,1,100,79,90,13.2,0,377,7,0.0,0.9478073277745228,0.03199719104730237,0.019787761841789812,0.00040771933638506175
46,1388,2019,1,2,COLL,65,GEEL,72,Tom Phillips,COLL,16,8,24,7,20,62.5,3,7,0,1,0,0,0,0,4,1,1,1,1,0,2,0,1,0,0,90,88,5.6,0,556,5,0.0,0.9969930279211346,0.00207521657190596,0.0008726216597673313,5.9133847192202314e-05
47,1388,2019,1,2,COLL,65,GEEL,72,Adam Treloar,COLL,14,20,34,12,21,61.8,10,5,0,0,0,4,1,3,1,1,1,6,0,2,6,1,0,0,50,77,125,11.6,2,397,6,3.0,0.24289618278775618,0.15319088684366783,0.2639640754456186,0.3399488549229573
48,1388,2019,1,2,COLL,65,GEEL,72,Jordan Roughead,COLL,6,4,10,5,6,70.0,3,5,0,0,0,1,0,1,2,0,1,3,9,0,0,0,0,0,0,92,50,10.4,0,164,0,0.0,0.9999734392435444,1.3615399623628502e-06,2.5199215290809117e-05,1.2023012310126056e-12
49,1388,2019,1,2,COLL,65,GEEL,72,Jordan De Goey,COLL,7,3,10,3,8,50.0,1,3,0,2,0,2,1,1,0,0,0,1,1,0,1,2,2,0,40,79,54,4.4,0,161,5,0.0,0.9996305226319182,0.00022182573568228398,0.0001466549890210265,9.966433783423738e-07
50,1388,2019,1,2,COLL,65,GEEL,72,Callum L. Brown,COLL,4,5,9,5,4,77.8,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,100,64,40,10.4,1,118,3,0.0,0.9999999256329992,7.310097854294469e-19,7.436696529157427e-08,3.555788770151879e-14
51,1388,2019,1,2,COLL,65,GEEL,72,Jeremy Howe,COLL,13,2,15,5,5,80.0,2,5,0,0,0,0,0,0,8,2,0,3,5,0,1,0,0,0,0,84,72,9.1,0,340,0,0.0,0.9998872798582813,7.367810687029356e-05,3.903606353789586e-05,5.97131043425815e-09
52,1388,2019,1,2,COLL,65,GEEL,72,Mason Cox,COLL,8,3,11,5,6,63.6,4,3,1,0,7,1,0,1,2,4,2,1,1,0,0,1,1,0,33,85,55,2.7,1,163,4,0.0,0.9999396794681509,3.540441831734627e-05,2.2369433457877337e-05,2.5466800737684378e-06
53,1388,2019,1,2,COLL,65,GEEL,72,Tom Langdon,COLL,8,6,14,6,7,78.6,1,5,1,0,0,0,0,0,1,2,0,3,6,0,2,0,0,0,0,77,65,9.1,0,151,0,0.0,0.9988600143423391,0.00047572815153074837,0.0006632909798874185,9.66526242805792e-07
54,1388,2019,1,2,COLL,65,GEEL,72,Jaidyn Stephenson,COLL,12,4,16,6,9,56.3,5,7,0,1,0,1,0,1,3,0,1,2,0,0,1,0,1,0,0,82,71,2.5,2,204,3,0.0,0.999977350109357,1.0993157708489528e-06,2.1536705400543602e-05,1.3869471837509448e-08
55,1388,2019,1,2,COLL,65,GEEL,72,Scott Pendlebury,COLL,11,13,24,9,17,83.3,0,7,0,1,0,6,3,3,2,1,0,2,4,0,4,0,1,0,0,82,90,13.0,0,345,5,0.0,0.983697249321841,0.007798003501831177,0.008324607365190822,0.00018013981113695858
56,1388,2019,1,2,COLL,65,GEEL,72,Steele Sidebottom,COLL,12,14,26,9,17,73.1,5,6,0,0,0,3,0,3,2,0,2,2,0,0,3,0,0,0,0,85,84,7.2,0,337,3,0.0,0.9923441402634274,0.00445681163643932,0.0028563652824013905,0.0003426828177318818
57,1388,2019,1,2,COLL,65,GEEL,72,Jack Crisp,COLL,14,12,26,9,17,65.4,5,3,0,0,0,1,1,0,4,2,1,1,2,1,3,0,0,0,0,85,78,7.8,0,356,5,0.0,0.9777642045816649,0.012194119196801667,0.009401221066627892,0.0006404551549053844
58,1388,2019,1,2,COLL,65,GEEL,72,James Aish,COLL,15,4,19,4,14,68.4,3,5,0,0,0,0,0,0,4,1,0,4,2,0,2,0,0,0,0,83,85,8.4,0,350,3,0.0,0.9966358348424832,0.002418186110663198,0.0006377788358567919,0.0003082002109968394
