,Unique_Game_ID,Year,Round,game_id,Home_Team,Home_Score,Away_Team,Away_Score,player_name,Team,Kicks,Handballs,Disposals,Contested_Possessions,Uncontested_Possessions,Disposal_Efficiency,Clangers,Marks,Contested_Marks,Marks_Inside_50,Hit_Outs,Clearances,Centre_clearances,Stoppages,Rebound_50,Frees_For,Frees_Against,Tackles,One_Percenters,Bounces,Inside_50s,Goals,Behinds,Goal_Assists,Goal_Percentage,Time_On_Ground_Percentage,AFL_Fantasy_Points,Champion_Data_Rating,Tackles_50,Metres_Gained,Score_Involvements,Predicted_Votes,prediction0,prediction1,prediction2,prediction3
42,1387,2019,1,1,CARL,64,RICH,97,Toby Nankervis,RICH,13,4,17,12,7,41.2,3,2,0,0,34,3,0,3,0,2,0,2,0,0,2,3,0,0,100,83,115,14.4,0,321,8,3.0,0.13939556763755886,0.198853820890597,0.24393821432349289,0.41781239714835117
43,1387,2019,1,1,CARL,64,RICH,97,Jack Higgins,RICH,9,8,17,6,11,64.7,2,6,0,3,0,0,0,0,1,0,0,1,2,0,4,3,0,2,100,82,83,17.7,0,252,9,0.0,0.9440407850432301,0.030496518277580237,0.02250997766146355,0.002952719017726123
44,1388,2019,1,2,COLL,65,GEEL,72,Brayden Maynard,COLL,8,8,16,5,11,87.5,2,3,0,0,0,0,0,0,4,0,2,0,1,1,1,0,0,0,0,87,43,6.7,0,189,0,0.0,0.9997411122091407,0.00025888496342412436,1.3923092076057994e-10,2.6882040376842286e-09
45,1388,2019,1,2,COLL,65,GEEL,72,Dayne Beams,COLL,14,9,23,10,13,69.6,4,4,1,0,0,5,1,4,1,0,0,3,1,0,5,1,0,1,100,79,90,13.2,0,377,7,0.0,0.9480966569415291,0.023382768964519476,0.02472603154600508,0.0037945425479463924
46,1388,2019,1,2,COLL,65,GEEL,72,Tom Phillips,COLL,16,8,24,7,20,62.5,3,7,0,1,0,0,0,0,4,1,1,1,1,0,2,0,1,0,0,90,88,5.6,0,556,5,0.0,0.9907213330521595,0.005697461098231691,0.0034546017195442786,0.0001266041300646082
47,1388,2019,1,2,COLL,65,GEEL,72,Adam Treloar,COLL,14,20,34,12,21,61.8,10,5,0,0,0,4,1,3,1,1,1,6,0,2,6,1,0,0,50,77,125,11.6,2,397,6,3.0,0.16651284644077258,0.29328065952496557,0.13557815007607107,0.4046283439581908
48,1388,2019,1,2,COLL,65,GEEL,72,Jordan Roughead,COLL,6,4,10,5,6,70.0,3,5,0,0,0,1,0,1,2,0,1,3,9,0,0,0,0,0,0,92,50,10.4,0,164,0,0.0,0.9999946371428007,4.069087171274469e-06,1.2933461376489491e-06,4.238904238977861e-10
49,1388,2019,1,2,COLL,65,GEEL,72,Jordan De Goey,COLL,7,3,10,3,8,50.0,1,3,0,2,0,2,1,1,0,0,0,1,1,0,1,2,2,0,40,79,54,4.4,0,161,5,0.0,0.9998082337345331,0.0001436562174945492,4.7964619814457114e-05,1.4542815784084821e-07
50,1388,2019,1,2,COLL,65,GEEL,72,Callum L. Brown,COLL,4,5,9,5,4,77.8,1,1,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,100,64,40,10.4,1,118,3,0.0,0.9999999570723305,4.2891632080246075e-08,1.0996211177105366e-11,2.504111003551062e-11
51,1388,2019,1,2,COLL,65,GEEL,72,Jeremy Howe,COLL,13,2,15,5,5,80.0,2,5,0,0,0,0,0,0,8,2,0,3,5,0,1,0,0,0,0,84,72,9.1,0,340,0,0.0,0.9997474562567935,0.00023958025569528226,1.2832189802315907e-05,1.3129770883557007e-07
52,1388,2019,1,2,COLL,65,GEEL,72,Mason Cox,COLL,8,3,11,5,6,63.6,4,3,1,0,7,1,0,1,2,4,2,1,1,0,0,1,1,0,33,85,55,2.7,1,163,4,0.0,0.9998806582331816,9.63793689185337e-05,2.2843986913420908e-05,1.1841098638120947e-07
53,1388,2019,1,2,COLL,65,GEEL,72,Tom Langdon,COLL,8,6,14,6,7,78.6,1,5,1,0,0,0,0,0,1,2,0,3,6,0,2,0,0,0,0,77,65,9.1,0,151,0,0.0,0.9975206431649456,0.0020614559576591176,0.00041662309728380864,1.2777801116433688e-06
54,1388,2019,1,2,COLL,65,GEEL,72,Jaidyn Stephenson,COLL,12,4,16,6,9,56.3,5,7,0,1,0,1,0,1,3,0,1,2,0,0,1,0,1,0,0,82,71,2.5,2,204,3,0.0,0.999880560242891,9.419893004208092e-06,0.00010985633732172115,1.6352678307453402e-07
55,1388,2019,1,2,COLL,65,GEEL,72,Scott Pendlebury,COLL,11,13,24,9,17,83.3,0,7,0,1,0,6,3,3,2,1,0,2,4,0,4,0,1,0,0,82,90,13.0,0,345,5,0.0,0.9909992444671606,0.003868972896504343,0.005016845623382905,0.00011493701295224118
56,1388,2019,1,2,COLL,65,GEEL,72,Steele Sidebottom,COLL,12,14,26,9,17,73.1,5,6,0,0,0,3,0,3,2,0,2,2,0,0,3,0,0,0,0,85,84,7.2,0,337,3,0.0,0.99564745737691,0.0021245158854660898,0.0021030651016902277,0.0001249616359338163
57,1388,2019,1,2,COLL,65,GEEL,72,Jack Crisp,COLL,14,12,26,9,17,65.4,5,3,0,0,0,1,1,0,4,2,1,1,2,1,3,0,0,0,0,85,78,7.8,0,356,5,0.0,0.975866226827641,0.006781516367151696,0.016641590317154318,0.0007106664880529126
58,1388,2019,1,2,COLL,65,GEEL,72,James Aish,COLL,15,4,19,4,14,68.4,3,5,0,0,0,0,0,0,4,1,0,4,2,0,2,0,0,0,0,83,85,8.4,0,350,3,0.0,0.9945749363106384,0.004275983167524002,0.0011059474073613755,4.3133114476264956e-05
59,1388,2019,1,2,COLL,65,GEEL,72,Brodie Grundy,COLL,10,8,18,14,3,55.6,6,2,0,0,34,7,4,3,2,3,5,2,1,0,1,0,2,0,0,86,84,5.2,0,79,6,0.0,0.9935093866889629,0.0007217851083325531,0.0057583558949636186,1.0472307740873768e-05
60,1388,2019,1,2,COLL,65,GEEL,72,Jamie Elliott,COLL,7,1,8,2,6,100.0,1,6,1,1,0,1,0,1,0,0,0,5,1,0,2,3,0,1,100,74,79,13.1,5,185,6,0.0,0.9713746538419762,0.009493421047809205,0.01909929593040876,3.262917980557604e-05
61,1388,2019,1,2,COLL,65,GEEL,72,Brody Mihocek,COLL,9,5,14,5,8,78.6,4,5,1,0,0,0,0,0,0,1,1,0,2,0,3,0,0,1,0,84,50,7.9,0,338,4,0.0,0.9995472129293674,0.0004525977136269155,1.8857717021847409e-07,7.798353706539441e-10
62,1388,2019,1,2,COLL,65,GEEL,72,Travis Varcoe,COLL,2,7,9,2,7,100.0,4,4,0,1,0,0,0,0,0,0,3,4,1,0,2,0,0,1,0,70,39,1.8,4,37,1,0.0,0.999998985336542,1.0146633098614043e-06,1.4289021540604539e-15,1.4676547120175425e-13
63,1388,2019,1,2,COLL,65,GEEL,72,Josh Thomas,COLL,6,10,16,4,12,68.8,2,2,0,0,0,1,0,1,0,0,1,1,0,0,3,0,0,1,0,74,45,5.1,1,120,5,0.0,0.9998680868166965,0.00013169230195748176,2.119297314855184e-07,8.951614547419438e-09
64,1388,2019,1,2,COLL,65,GEEL,72,Darcy Moore,COLL,13,3,16,4,5,81.3,5,4,2,0,0,0,0,0,7,1,2,0,12,0,2,0,0,0,0,92,52,10.1,0,378,0,0.0,0.9999990760882843,3.43061698350335e-07,5.804818453170901e-07,3.6817197571934753e-10
65,1388,2019,1,2,COLL,65,GEEL,72,Chris Mayne,COLL,14,8,22,6,15,72.7,2,6,0,0,0,2,0,2,1,2,0,2,1,1,4,0,0,0,0,90,86,9.8,0,330,3,0.0,0.9965271188159222,0.002586502774931492,0.0008362174694893875,5.016093965709783e-05
66,1388,2019,1,2,COLL,65,GEEL,72,Tom Atkins,GEEL,5,4,9,4,5,77.8,4,2,0,0,0,0,0,0,0,1,2,5,1,0,3,0,0,2,0,81,44,5.1,5,125,4,0.0,0.9997884534599077,0.00021154413929788934,2.3328555524391463e-09,6.793872665219677e-11
67,1388,2019,1,2,COLL,65,GEEL,72,Jake Kolodjashnij,GEEL,5,4,9,5,4,88.9,1,1,0,0,0,0,0,0,2,1,0,3,3,0,2,0,0,0,0,82,39,5.7,0,175,2,0.0,0.999960176862791,3.982285196527036e-05,6.830813708205943e-17,2.852434611869699e-10
68,1388,2019,1,2,COLL,65,GEEL,72,Patrick Dangerfield,GEEL,16,11,27,10,17,59.3,6,5,1,4,0,5,0,5,1,1,1,3,4,0,6,1,2,0,20,87,103,8.7,1,509,8,0.0,0.7679303107508978,0.10184561850138224,0.06661116427973343,0.06361290646798641
69,1388,2019,1,2,COLL,65,GEEL,72,Esava Ratugolea,GEEL,2,3,5,5,1,80.0,3,0,0,0,4,2,0,2,1,2,2,2,2,0,1,0,0,0,0,78,20,4.1,0,92,0,0.0,0.9999997488006453,2.1224824584785295e-07,2.4718834799520525e-20,3.8951108779754984e-08
70,1388,2019,1,2,COLL,65,GEEL,72,Luke Dahlhaus,GEEL,8,16,24,8,15,66.7,3,4,0,1,0,3,1,2,1,2,1,6,2,0,4,1,1,0,50,79,98,6.2,1,274,4,0.0,0.9092227564216205,0.044515719197533256,0.028124271510319414,0.0181372528705268
71,1388,2019,1,2,COLL,65,GEEL,72,Gryan Miers,GEEL,6,5,11,3,6,72.7,2,1,0,0,0,0,0,0,1,2,0,3,1,0,1,0,0,0,0,76,45,3.6,1,94,1,0.0,0.99965148777105,0.0003484296699030259,4.546822243996449e-08,3.7090824578436816e-08
72,1388,2019,1,2,COLL,65,GEEL,72,Mark O'Connor,GEEL,6,7,13,7,7,69.2,2,3,1,0,0,0,0,0,2,1,0,1,5,0,1,0,0,0,0,80,46,8.3,0,87,0,0.0,0.9988183178477716,0.0008227610778827828,0.00034583416365574634,1.3086910689698721e-05
73,1388,2019,1,2,COLL,65,GEEL,72,Tim Kelly,GEEL,17,14,31,12,20,67.7,5,5,0,0,0,9,2,7,1,1,1,4,1,0,6,0,0,2,0,81,108,16.9,0,597,4,0.0,0.4953974852313557,0.06531465447318012,0.1802119589486646,0.25907590134679953
74,1388,2019,1,2,COLL,65,GEEL,72,Charlie Constable,GEEL,9,12,21,5,15,85.7,3,4,0,0,0,3,0,3,2,1,0,3,0,0,0,1,0,0,100,66,82,8.0,0,205,5,0.0,0.9933714394432839,0.0037927480415622557,0.002699612220395471,0.00013620029475846897
